ID_Variable;QUOTE_DATE;SEASON;Quarter;MONTH;VEHICLE_YEAR;VEHICLE_MAKE;VEHICLE_MODEL;VEHICLE_TYPE;ANNUAL_KM;COMMUTE_DISTANCE;VEHICLE_USE;FSA_CODE;REGIONAL_AREA;MARITAL_STATUS;GENDER;MULTI_PRODUCT;YEARS_LICENSED;YEAR_OF_BIRTH;AGE;GENERATION;IS_BOUND;IS_BOUND_BINARY
40101353;28/12/2016;Winter;Q4;December;2016;DODGE;CARAVAN;VAN;4000;;Pleasure;P1H;Northern Ontario;Single;Female;No;43;1957;59;Baby Boomers;Not Bound;0
40101354;28/12/2016;Winter;Q4;December;2004;MAZDA;MAZDA3;CAR;9000;;Pleasure;B4E;Nova Scotia;Single;Male;Yes;29;1970;46;Gen X;Bound;1
40101355;28/12/2016;Winter;Q4;December;1988;DODGE;D/W SERIES;TRUCK;5000;;Pleasure;E9H;New Brunswick;Married;Male;No;48;1949;67;Baby Boomers;Not Bound;0
40101356;28/12/2016;Winter;Q4;December;2011;HYUNDAI;SANTA FE;CAR;10000;10;Commute;X1A;Northwest Territories and Nunavut;Single;Female;No;1;1997;19;Gen Z;Not Bound;0
40101357;28/12/2016;Winter;Q4;December;2010;CHEVROLET;COBALT;CAR;10000;;Pleasure;K6K;Eastern Ontario;Single;Male;Yes;5;1995;21;Gen Y;Not Bound;0
40101358;28/12/2016;Winter;Q4;December;2015;MITSUBISHI;RVR;CAR;10000;78;Commute;L5W;Central Ontario;Married;Male;Yes;10;1935;81;Traditionalist;Bound;1
40101359;28/12/2016;Winter;Q4;December;2012;GMC;YUKON;CAR;10000;;Pleasure;L6J;Central Ontario;Married;Female;Yes;26;1971;45;Gen X;Bound;1
40101360;28/12/2016;Winter;Q4;December;2008;FORD;RANGER;TRUCK;9000;76;Commute;B0S;Nova Scotia;Married;Male;No;1;1971;45;Gen X;Bound;1
40101361;28/12/2016;Winter;Q4;December;2006;KIA;RIO;CAR;10000;;Pleasure;E1C;New Brunswick;Married;Female;No;8;1986;30;Gen Y;Not Bound;0
40101362;28/12/2016;Winter;Q4;December;2005;CHEVROLET;COBALT;CAR;10000;;Pleasure;B3L;Nova Scotia;Single;Male;Yes;4;1995;21;Gen Y;Not Bound;0
40101363;28/12/2016;Winter;Q4;December;2009;HYUNDAI;SANTA FE;CAR;5000;;Pleasure;K0J;Eastern Ontario;Married;Female;Yes;13;1986;30;Gen Y;Not Bound;0
40101364;28/12/2016;Winter;Q4;December;2006;DODGE;RAM;TRUCK;5000;;Pleasure;A5A;Newfoundland and Labrador;Married;Male;Yes;20;1977;39;Gen Y;Bound;1
40101365;28/12/2016;Winter;Q4;December;2011;ACURA;MDX;CAR;30000;30;Commute;M1C;Metropolitan Toronto;Single;Male;Yes;9;1990;26;Gen Y;Not Bound;0
40101366;28/12/2016;Winter;Q4;December;2006;FORD;SUPERDUTY;TRUCK;10000;;Pleasure;L9Z;Central Ontario;Married;Male;No;47;1952;64;Baby Boomers;Bound;1
40101367;28/12/2016;Winter;Q4;December;2003;TOYOTA;YARIS;CAR;2000;;Pleasure;B1A;Nova Scotia;Single;Male;No;34;1964;52;Baby Boomers;Not Bound;0
40101368;28/12/2016;Winter;Q4;December;2006;HONDA;CIVIC;CAR;20000;15;Commute;M4X;Metropolitan Toronto;Married;Female;No;2;1978;38;Gen Y;Bound;1
40101369;28/12/2016;Winter;Q4;December;2016;VOLKSWAGEN;GOLF;CAR;5000;;Pleasure;M1V;Metropolitan Toronto;Single;Male;Yes;9;1990;26;Gen Y;Not Bound;0
40101370;28/12/2016;Winter;Q4;December;2007;PONTIAC;MONTANA;VAN;5000;;Pleasure;N0R;Southwestern Ontario;Married;Male;No;45;1944;72;Traditionalist;Not Bound;0
40101371;28/12/2016;Winter;Q4;December;2002;FORD;RANGER;TRUCK;25000;12;Commute;E3L;New Brunswick;Married;Male;No;13;1986;30;Gen Y;Not Bound;0
40101372;28/12/2016;Winter;Q4;December;2013;VOLKSWAGEN;JETTA;CAR;8000;;Pleasure;L3R;Central Ontario;Married;Female;Yes;8;1986;30;Gen Y;Not Bound;0
40101373;28/12/2016;Winter;Q4;December;2005;TOYOTA;TACOMA;TRUCK;20000;15;Commute;E1G;New Brunswick;Single;Male;Yes;12;1987;29;Gen Y;Not Bound;0
40101374;28/12/2016;Winter;Q4;December;2003;LINCOLN;LS;CAR;20000;15;Commute;N0G;Southwestern Ontario;Married;Male;No;11;1986;30;Gen Y;Not Bound;0
40101375;28/12/2016;Winter;Q4;December;2006;DODGE;CARAVAN;VAN;25000;16;Commute;E7L;New Brunswick;Married;Female;Yes;24;1974;42;Gen X;Bound;1
40101376;28/12/2016;Winter;Q4;December;2016;LINCOLN;MKZ;CAR;20000;10;Commute;L6C;Central Ontario;Single;Male;Yes;5;1992;24;Gen Y;Bound;1
40101377;28/12/2016;Winter;Q4;December;2014;HONDA;CIVIC;CAR;15000;22;Commute;L6S;Central Ontario;Single;Male;Yes;4;1989;27;Gen Y;Not Bound;0
40101378;28/12/2016;Winter;Q4;December;2010;MAZDA;MAZDA3;CAR;20000;16;Commute;K0E;Eastern Ontario;Married;Female;Yes;6;1984;32;Gen Y;Bound;1
40101379;28/12/2016;Winter;Q4;December;2014;CHEVROLET;SILVERADO;TRUCK;30000;;Business;P0P;Northern Ontario;Married;Male;Yes;17;1981;35;Gen Y;Not Bound;0
40101380;28/12/2016;Winter;Q4;December;2013;GMC;TERRAIN;CAR;10000;10;Commute;K7S;Eastern Ontario;Married;Female;Yes;3;1972;44;Gen X;Bound;1
40101381;28/12/2016;Winter;Q4;December;2016;TOYOTA;COROLLA;CAR;10000;27;Commute;A0K;Newfoundland and Labrador;Single;Female;Yes;3;1995;21;Gen Y;Not Bound;0
40101382;28/12/2016;Winter;Q4;December;2015;NISSAN;PATHFINDER;CAR;10000;30;Commute;B4B;Nova Scotia;Married;Male;Yes;5;1974;42;Gen X;Not Bound;0
40101383;28/12/2016;Winter;Q4;December;1985;CHEVROLET;VAN;VAN;8000;;Pleasure;L9Z;Central Ontario;Married;Male;No;36;1960;56;Baby Boomers;Not Bound;0
40101384;28/12/2016;Winter;Q4;December;2016;HYUNDAI;SANTA FE;CAR;20000;30;Commute;N2Z;Southwestern Ontario;Single;Female;Yes;9;1990;26;Gen Y;Bound;1
40101385;28/12/2016;Winter;Q4;December;2006;ACURA;TL;CAR;15000;10;Commute;N7T;Southwestern Ontario;Single;Male;No;27;1969;47;Gen X;Not Bound;0
40101386;28/12/2016;Winter;Q4;December;2015;CHEVROLET;TRAVERSE;CAR;4000;;Pleasure;A0H;Newfoundland and Labrador;Single;Female;Yes;16;1983;33;Gen Y;Not Bound;0
40101387;28/12/2016;Winter;Q4;December;2002;HONDA;CR-V;CAR;2000;;Pleasure;B2G;Nova Scotia;Single;Male;No;21;1978;38;Gen Y;Bound;1
40101388;28/12/2016;Winter;Q4;December;2016;KIA;RIO;CAR;10000;;Pleasure;K4A;Eastern Ontario;Single;Female;Yes;10;1989;27;Gen Y;Bound;1
40101389;28/12/2016;Winter;Q4;December;2010;HYUNDAI;ELENTRA;CAR;7000;;Pleasure;K9J;Eastern Ontario;Widow_Widower;Female;No;56;1934;82;Traditionalist;Bound;1
40101390;28/12/2016;Winter;Q4;December;2016;HYUNDAI;ELANTRA;CAR;20000;15;Commute;A1L;Newfoundland and Labrador;Single;Male;Yes;17;1982;34;Gen Y;Not Bound;0
40101391;28/12/2016;Winter;Q4;December;2008;KIA;RIO;CAR;10000;6;Commute;A1V;Newfoundland and Labrador;Married;Female;Yes;2;1990;26;Gen Y;Not Bound;0
40101392;28/12/2016;Winter;Q4;December;2008;CHEVROLET;UPLANDER;CAR;15000;8;Commute;N7T;Southwestern Ontario;Single;Male;No;27;1970;46;Gen X;Not Bound;0
40101393;28/12/2016;Winter;Q4;December;2016;TOYOTA;RAV4;CAR;3000;;Pleasure;N1G;Southwestern Ontario;Married;Female;Yes;43;1956;60;Baby Boomers;Bound;1
40101394;28/12/2016;Winter;Q4;December;2012;TOYOTA;RAV4;CAR;3000;;Pleasure;E1J;New Brunswick;Divorced;Female;Yes;27;1951;65;Baby Boomers;Not Bound;0
40101395;28/12/2016;Winter;Q4;December;2016;DODGE;CARAVAN;VAN;10000;;Pleasure;M1G;Metropolitan Toronto;Married;Male;Yes;10;1965;51;Gen X;Not Bound;0
40101396;28/12/2016;Winter;Q4;December;2006;INFINITI;G SERIES;CAR;15000;10;Commute;L4H;Central Ontario;Married;Male;No;41;1959;57;Baby Boomers;Not Bound;0
40101397;28/12/2016;Winter;Q4;December;2003;CHEVROLET;AVALANCHE;TRUCK;10000;;Pleasure;B2G;Nova Scotia;Married;Male;Yes;52;1946;70;Baby Boomers;Not Bound;0
40101398;28/12/2016;Winter;Q4;December;2009;VOLKSWAGEN;GOLF;CAR;20000;15;Commute;L0M;Central Ontario;Single;Male;Yes;3;1997;19;Gen Z;Not Bound;0
40101399;28/12/2016;Winter;Q4;December;2005;GMC;SIERRA;TRUCK;10000;;Pleasure;N4S;Southwestern Ontario;Married;Male;No;50;1949;67;Baby Boomers;Bound;1
40101400;28/12/2016;Winter;Q4;December;2011;TOYOTA;COROLLA;CAR;7000;6;Commute;A1E;Newfoundland and Labrador;Single;Female;No;4;1995;21;Gen Y;Not Bound;0
40101401;28/12/2016;Winter;Q4;December;2005;DODGE;CARAVAN;VAN;10000;15;Commute;M9V;Metropolitan Toronto;Single;Male;No;3;1990;26;Gen Y;Not Bound;0
40101402;28/12/2016;Winter;Q4;December;2012;CHEVROLET;SONIC;CAR;10000;;Pleasure;E4W;New Brunswick;Divorced;Female;No;21;1967;49;Gen X;Not Bound;0
40101403;28/12/2016;Winter;Q4;December;2012;KIA;SPORTAGE;CAR;1000;;Pleasure;L9H;Central Ontario;Separated;Female;Yes;26;1971;45;Gen X;Not Bound;0
40101404;28/12/2016;Winter;Q4;December;2010;TOYOTA;COROLLA;CAR;15000;20;Commute;M6M;Metropolitan Toronto;Married;Male;Yes;19;1981;35;Gen Y;Not Bound;0
40101405;28/12/2016;Winter;Q4;December;2003;NISSAN;XTERRA;CAR;25000;25;Commute;B0P;Nova Scotia;Married;Female;No;28;1971;45;Gen X;Not Bound;0
40101406;28/12/2016;Winter;Q4;December;2010;TOYOTA;COROLLA;CAR;10000;10;Commute;B2G;Nova Scotia;Married;Male;Yes;43;1955;61;Baby Boomers;Not Bound;0
40101407;28/12/2016;Winter;Q4;December;2016;ACURA;TLX;CAR;10000;10;Commute;M1V;Metropolitan Toronto;Married;Female;Yes;3;1989;27;Gen Y;Bound;1
40101408;28/12/2016;Winter;Q4;December;2010;PONTIAC;VIBE;CAR;25000;60;Commute;L1B;Central Ontario;Married;Male;Yes;17;1981;35;Gen Y;Bound;1
40101409;28/12/2016;Winter;Q4;December;2002;BUICK;CENTURY;CAR;10000;5;Commute;N3H;Southwestern Ontario;Married;Male;No;38;1962;54;Baby Boomers;Not Bound;0
40101410;28/12/2016;Winter;Q4;December;2005;SATURN;ION;CAR;15000;16;Commute;L8V;Central Ontario;Single;Female;Yes;3;1982;34;Gen Y;Not Bound;0
40101411;28/12/2016;Winter;Q4;December;2010;HYUNDAI;ACCENT;CAR;15000;15;Commute;K0A;Eastern Ontario;Single;Female;Yes;7;1990;26;Gen Y;Not Bound;0
40101412;28/12/2016;Winter;Q4;December;2010;KIA;SOUL;CAR;18000;10;Commute;N6G;Southwestern Ontario;Married;Male;Yes;2;1975;41;Gen X;Not Bound;0
40101413;28/12/2016;Winter;Q4;December;2013;NISSAN;SENTRA;CAR;15000;25;Commute;L3Y;Central Ontario;Single;Female;Yes;4;1990;26;Gen Y;Bound;1
40101414;28/12/2016;Winter;Q4;December;2014;MITSUBISHI;LANCER;CAR;20000;15;Commute;K2G;Eastern Ontario;Married;Male;Yes;16;1984;32;Gen Y;Not Bound;0
40101415;28/12/2016;Winter;Q4;December;1995;FORD;ESCORT;CAR;20000;10;Commute;B0P;Nova Scotia;Single;Male;No;0;1999;17;Gen Z;Not Bound;0
40101416;28/12/2016;Winter;Q4;December;2010;HONDA;ACCORD;CAR;10000;11;Commute;L8S;Central Ontario;Single;Male;No;5;1995;21;Gen Y;Bound;1
40101417;28/12/2016;Winter;Q4;December;2012;FORD;FOCUS;CAR;15000;5;Commute;A2B;Newfoundland and Labrador;Single;Male;Yes;1;1997;19;Gen Z;Not Bound;0
40101418;28/12/2016;Winter;Q4;December;2010;VOLVO;C30;CAR;20000;16;Commute;M6K;Metropolitan Toronto;Married;Male;No;17;1982;34;Gen Y;Not Bound;0
40101419;28/12/2016;Winter;Q4;December;2016;HYUNDAI;ELANTRA;CAR;15000;11;Commute;K2J;Eastern Ontario;Single;Female;No;7;1992;24;Gen Y;Not Bound;0
40101420;28/12/2016;Winter;Q4;December;2009;BMW;X5;CAR;5000;94;Commute;M4W;Metropolitan Toronto;Single;Male;No;27;1972;44;Gen X;Not Bound;0
40101421;28/12/2016;Winter;Q4;December;2011;MAZDA;CX9;CAR;10000;;Pleasure;L0M;Central Ontario;Married;Male;Yes;28;1968;48;Gen X;Bound;1
40101422;28/12/2016;Winter;Q4;December;2010;DODGE;JOURNEY;CAR;20000;16;Commute;L0R;Central Ontario;Married;Male;Yes;3;1972;44;Gen X;Bound;1
40101423;28/12/2016;Winter;Q4;December;2006;JEEP;LIBERTY;CAR;20000;10;Commute;L3S;Central Ontario;Married;Female;Yes;38;1957;59;Baby Boomers;Bound;1
40101424;28/12/2016;Winter;Q4;December;2014;HONDA;CIVIC;CAR;20000;15;Commute;N4L;Southwestern Ontario;Married;Female;No;34;1965;51;Gen X;Bound;1
40101425;28/12/2016;Winter;Q4;December;2006;BMW;X5;CAR;20000;5;Commute;N1H;Southwestern Ontario;Single;Male;No;9;1991;25;Gen Y;Not Bound;0
40101426;28/12/2016;Winter;Q4;December;2008;DODGE;CARAVAN;VAN;10000;;Pleasure;L8V;Central Ontario;Married;Male;Yes;2;1984;32;Gen Y;Not Bound;0
40101427;28/12/2016;Winter;Q4;December;2004;HONDA;CIVIC;CAR;15000;10;Commute;K2C;Eastern Ontario;Single;Female;Yes;9;1989;27;Gen Y;Bound;1
40101428;28/12/2016;Winter;Q4;December;2007;HYUNDAI;ELANTRA;CAR;15000;20;Commute;A0L;Newfoundland and Labrador;Single;Female;No;1;1997;19;Gen Z;Not Bound;0
40101429;28/12/2016;Winter;Q4;December;1966;FORD;FAIRMONT;CAR;10000;;Pleasure;Y1A;Yukon;Married;Male;Yes;29;1970;46;Gen X;Bound;1
40101430;28/12/2016;Winter;Q4;December;2016;MAZDA;CX5;CAR;15000;29;Commute;L5N;Central Ontario;Married;Male;Yes;3;1981;35;Gen Y;Not Bound;0
40101431;28/12/2016;Winter;Q4;December;2008;TOYOTA;CAMRY;CAR;10000;;Pleasure;K0C;Eastern Ontario;Single;Female;Yes;43;1956;60;Baby Boomers;Bound;1
40101432;28/12/2016;Winter;Q4;December;2011;CHEVROLET;AVEO;CAR;20000;10;Commute;K0A;Eastern Ontario;Married;Male;No;32;1965;51;Gen X;Bound;1
40101433;28/12/2016;Winter;Q4;December;1998;GMC;R/V;TRUCK;20000;20;Commute;N0H;Southwestern Ontario;Married;Female;Yes;5;1991;25;Gen Y;Bound;1
40101434;28/12/2016;Winter;Q4;December;2014;MAZDA;MAZDA3;CAR;11000;13;Commute;N6G;Southwestern Ontario;Married;Female;Yes;16;1981;35;Gen Y;Not Bound;0
40101435;28/12/2016;Winter;Q4;December;2014;DODGE;RAM;TRUCK;1000;;Pleasure;A0B;Newfoundland and Labrador;Married;Female;No;40;1958;58;Baby Boomers;Bound;1
40101436;28/12/2016;Winter;Q4;December;2003;TOYOTA;COROLLA;CAR;5000;;Pleasure;N1R;Southwestern Ontario;Married;Male;No;50;1949;67;Baby Boomers;Not Bound;0
40101437;28/12/2016;Winter;Q4;December;2010;HONDA;PILOT;CAR;10000;;Pleasure;L1V;Central Ontario;Married;Male;Yes;1;1958;58;Baby Boomers;Not Bound;0
40101438;28/12/2016;Winter;Q4;December;2005;HONDA;ACCORD;CAR;5000;;Pleasure;K1G;Eastern Ontario;Married;Female;Yes;12;1988;28;Gen Y;Bound;1
40101439;28/12/2016;Winter;Q4;December;2008;DODGE;AVENGER;CAR;8000;5;Commute;L4N;Central Ontario;Married;Male;No;3;1969;47;Gen X;Not Bound;0
40101440;28/12/2016;Winter;Q4;December;2007;BMW;3 series;CAR;10000;10;Commute;N2G;Southwestern Ontario;Single;Male;No;3;1990;26;Gen Y;Not Bound;0
40101441;28/12/2016;Winter;Q4;December;2011;LEXUS;RX;CAR;10000;10;Commute;M1P;Metropolitan Toronto;Married;Female;Yes;20;1954;62;Baby Boomers;Bound;1
40101443;28/12/2016;Winter;Q4;December;2005;MAZDA;MAZDA3;CAR;20000;5;Commute;E4R;New Brunswick;Married;Female;Yes;39;1954;62;Baby Boomers;Not Bound;0
40101444;28/12/2016;Winter;Q4;December;2004;FORD;F-150;TRUCK;5000;;Pleasure;A2N;Newfoundland and Labrador;Single;Female;No;6;1990;26;Gen Y;Not Bound;0
40101445;28/12/2016;Winter;Q4;December;2009;HYUNDAI;TUCSON;CAR;10000;;Pleasure;A0G;Newfoundland and Labrador;Married;Male;Yes;57;1940;76;Traditionalist;Bound;1
40101446;28/12/2016;Winter;Q4;December;2006;HONDA;CIVIC;CAR;9000;;Pleasure;L3Z;Central Ontario;Single;Male;No;17;1978;38;Gen Y;Not Bound;0
40101447;28/12/2016;Winter;Q4;December;2013;FORD;F-150;TRUCK;16000;119;Commute;P4N;Northern Ontario;Married;Female;Yes;15;1977;39;Gen Y;Not Bound;0
40101448;28/12/2016;Winter;Q4;December;2002;HONDA;CIVIC;CAR;10000;;Pleasure;A0N;Newfoundland and Labrador;Married;Female;Yes;46;1950;66;Baby Boomers;Not Bound;0
40101449;28/12/2016;Winter;Q4;December;2010;GMC;SIERRA;TRUCK;15000;10;Commute;A2N;Newfoundland and Labrador;Single;Male;No;19;1952;64;Baby Boomers;Not Bound;0
40101450;29/12/2016;Winter;Q4;December;2002;HONDA;CIVIC;CAR;10000;15;Commute;L4S;Central Ontario;Married;Male;Yes;20;1974;42;Gen X;Bound;1
40101451;29/12/2016;Winter;Q4;December;2012;HYUNDAI;TUCSON;CAR;10000;;Pleasure;K1J;Eastern Ontario;Married;Male;No;53;1947;69;Baby Boomers;Not Bound;0
40101452;29/12/2016;Winter;Q4;December;2013;TOYOTA;SIENNA;VAN;10000;;Pleasure;L6C;Central Ontario;Married;Male;Yes;4;1967;49;Gen X;Not Bound;0
40101453;29/12/2016;Winter;Q4;December;2012;MERCEDES BENZ;C;CAR;10000;;Pleasure;L0R;Central Ontario;Single;Male;Yes;12;1984;32;Gen Y;Not Bound;0
40101454;29/12/2016;Winter;Q4;December;2006;JAGUAR;XJ;CAR;10000;10;Commute;L4H;Central Ontario;Divorced;Male;No;37;1959;57;Baby Boomers;Bound;1
40101455;29/12/2016;Winter;Q4;December;2005;NISSAN;ALTIMA;CAR;15000;15;Commute;M1E;Metropolitan Toronto;Married;Male;Yes;30;1959;57;Baby Boomers;Bound;1
40101456;29/12/2016;Winter;Q4;December;2016;MERCEDES BENZ;GLA;CAR;10000;10;Commute;L6A;Central Ontario;Married;Female;Yes;22;1950;66;Baby Boomers;Not Bound;0
40101457;29/12/2016;Winter;Q4;December;2012;AUDI;A4;CAR;24000;20;Commute;L9T;Central Ontario;Single;Male;Yes;18;1981;35;Gen Y;Bound;1
40101458;29/12/2016;Winter;Q4;December;2002;CHEVROLET;TRACKER;CAR;10000;;Pleasure;K0B;Eastern Ontario;Married;Male;Yes;40;1944;72;Traditionalist;Not Bound;0
40101459;29/12/2016;Winter;Q4;December;2006;DODGE;RAM;TRUCK;10000;;Pleasure;L0R;Central Ontario;Married;Female;Yes;18;1979;37;Gen Y;Not Bound;0
40101460;29/12/2016;Winter;Q4;December;2005;CHEVROLET;IMPALA;CAR;5000;;Pleasure;L9M;Central Ontario;Married;Female;Yes;36;1960;56;Baby Boomers;Not Bound;0
40101461;29/12/2016;Winter;Q4;December;2002;VOLKSWAGEN;JETTA;CAR;5000;20;Commute;M1T;Metropolitan Toronto;Single;Male;No;29;1969;47;Gen X;Bound;1
40101462;29/12/2016;Winter;Q4;December;2014;LINCOLN;MKZ;CAR;30000;;Business;N0H;Southwestern Ontario;Single;Male;Yes;26;1972;44;Gen X;Not Bound;0
40101463;29/12/2016;Winter;Q4;December;2007;FORD;EXPLORER;CAR;20000;16;Commute;B2A;Nova Scotia;Married;Female;Yes;47;1951;65;Baby Boomers;Not Bound;0
40101464;29/12/2016;Winter;Q4;December;2003;DODGE;CARAVAN;VAN;15000;13;Commute;E8K;New Brunswick;Married;Female;Yes;21;1979;37;Gen Y;Not Bound;0
40101465;29/12/2016;Winter;Q4;December;2011;FORD;FUSION;CAR;15000;102;Commute;A0E;Newfoundland and Labrador;Married;Female;Yes;27;1971;45;Gen X;Not Bound;0
40101466;29/12/2016;Winter;Q4;December;2012;FORD;F-150;TRUCK;15000;10;Commute;S6V;Saskatchewan;Divorced;Male;Yes;52;1946;70;Baby Boomers;Bound;1
40101467;29/12/2016;Winter;Q4;December;1993;TOYOTA;CAMRY;CAR;10000;;Pleasure;L0L;Central Ontario;Married;Male;Yes;35;1964;52;Baby Boomers;Bound;1
40101468;29/12/2016;Winter;Q4;December;2007;HYUNDAI;SANTA FE;CAR;15000;5;Commute;K1C;Eastern Ontario;Single;Male;No;15;1979;37;Gen Y;Bound;1
40101469;29/12/2016;Winter;Q4;December;2012;MITSUBISHI;LANCER;CAR;20000;10;Commute;N5C;Southwestern Ontario;Single;Male;Yes;0;1998;18;Gen Z;Not Bound;0
40101470;29/12/2016;Winter;Q4;December;2007;SATURN;VUE;CAR;10000;;Pleasure;P0V;Northern Ontario;Married;Female;No;2;1981;35;Gen Y;Bound;1
40101471;29/12/2016;Winter;Q4;December;2012;DODGE;RAM;TRUCK;7000;;Pleasure;B0E;Nova Scotia;Married;Male;Yes;17;1981;35;Gen Y;Not Bound;0
40101472;29/12/2016;Winter;Q4;December;2004;TOYOTA;YARIS;CAR;10000;;Pleasure;N1K;Southwestern Ontario;Married;Male;Yes;12;1943;73;Traditionalist;Bound;1
40101473;29/12/2016;Winter;Q4;December;2016;HONDA;CIVIC;CAR;8000;;Pleasure;A0H;Newfoundland and Labrador;Married;Male;Yes;49;1946;70;Baby Boomers;Not Bound;0
40101474;29/12/2016;Winter;Q4;December;2009;VOLKSWAGEN;GOLF;CAR;15000;6;Commute;L9Y;Central Ontario;Married;Male;No;13;1986;30;Gen Y;Bound;1
40101475;29/12/2016;Winter;Q4;December;2016;CHEVROLET;CRUZE;CAR;20000;20;Commute;N0H;Southwestern Ontario;Single;Female;No;4;1994;22;Gen Y;Not Bound;0
40101476;29/12/2016;Winter;Q4;December;2016;FORD;ESCAPE;CAR;10000;10;Commute;A2V;Newfoundland and Labrador;Married;Female;No;14;1979;37;Gen Y;Not Bound;0
40101477;29/12/2016;Winter;Q4;December;2004;PONTIAC;GRAND;CAR;10000;;Pleasure;A0A;Newfoundland and Labrador;Divorced;Female;No;30;1955;61;Baby Boomers;Not Bound;0
40101478;29/12/2016;Winter;Q4;December;2014;DODGE;RAM;TRUCK;30000;50;Commute;L3Z;Central Ontario;Married;Male;Yes;5;1982;34;Gen Y;Not Bound;0
40101479;29/12/2016;Winter;Q4;December;2010;DODGE;RAM;TRUCK;10000;;Pleasure;A0E;Newfoundland and Labrador;Married;Male;No;29;1969;47;Gen X;Bound;1
40101480;29/12/2016;Winter;Q4;December;2012;LAND ROVER;RANGE ROVER;CAR;20000;20;Commute;N4K;Southwestern Ontario;Single;Female;Yes;9;1989;27;Gen Y;Bound;1
40101481;29/12/2016;Winter;Q4;December;2010;FORD;F-150;TRUCK;16000;30;Commute;N0H;Southwestern Ontario;Married;Male;No;47;1949;67;Baby Boomers;Not Bound;0
40101482;29/12/2016;Winter;Q4;December;2012;HONDA;CIVIC;CAR;10000;;Pleasure;K6V;Eastern Ontario;Married;Female;Yes;48;1951;65;Baby Boomers;Not Bound;0
40101483;29/12/2016;Winter;Q4;December;2016;NISSAN;MURANO;CAR;20000;12;Commute;K2S;Eastern Ontario;Divorced;Female;Yes;5;1981;35;Gen Y;Bound;1
40101484;29/12/2016;Winter;Q4;December;2005;VOLKSWAGEN;PASSAT;CAR;1000;;Pleasure;K7V;Eastern Ontario;Married;Male;Yes;65;1934;82;Traditionalist;Not Bound;0
40101485;29/12/2016;Winter;Q4;December;2012;LAND ROVER;RANGE ROVER;CAR;20000;20;Commute;N4K;Southwestern Ontario;Single;Female;Yes;9;1989;27;Gen Y;Not Bound;0
40101486;29/12/2016;Winter;Q4;December;2009;HONDA;CIVIC;CAR;15000;5;Commute;E4P;New Brunswick;Single;Female;Yes;0;1997;19;Gen Z;Not Bound;0
40101487;29/12/2016;Winter;Q4;December;2012;BMW;3 series;CAR;20000;15;Commute;K0A;Eastern Ontario;Married;Female;Yes;26;1972;44;Gen X;Not Bound;0
40101488;29/12/2016;Winter;Q4;December;2013;NISSAN;FRONTIER;TRUCK;8000;;Pleasure;N1P;Southwestern Ontario;Married;Male;Yes;28;1960;56;Baby Boomers;Bound;1
40101489;29/12/2016;Winter;Q4;December;2006;SUZUKI;GRAND VITARA;CAR;20000;15;Commute;E3Y;New Brunswick;Married;Female;Yes;28;1971;45;Gen X;Not Bound;0
40101490;29/12/2016;Winter;Q4;December;2014;MITSUBISHI;MIRAGE;CAR;23000;6;Commute;B1H;Nova Scotia;Married;Female;Yes;23;1969;47;Gen X;Not Bound;0
40101491;29/12/2016;Winter;Q4;December;2010;DODGE;CALIBER;CAR;20000;30;Commute;E7B;New Brunswick;Separated;Male;No;21;1964;52;Baby Boomers;Not Bound;0
40101492;29/12/2016;Winter;Q4;December;2010;HONDA;ODYSSEY;VAN;10000;;Pleasure;L6R;Central Ontario;Married;Male;Yes;57;1942;74;Traditionalist;Not Bound;0
40101493;29/12/2016;Winter;Q4;December;2012;ACURA;MDX;CAR;8000;;Pleasure;E8S;New Brunswick;Married;Female;Yes;30;1969;47;Gen X;Not Bound;0
40101494;29/12/2016;Winter;Q4;December;2009;DODGE;AVENGER;CAR;15000;21;Commute;M1T;Metropolitan Toronto;Married;Male;Yes;3;1966;50;Gen X;Bound;1
40101495;29/12/2016;Winter;Q4;December;2004;PONTIAC;GRAND;CAR;10000;36;Commute;E4E;New Brunswick;Single;Male;No;13;1986;30;Gen Y;Not Bound;0
40101496;29/12/2016;Winter;Q4;December;2014;CHEVROLET;IMPALA;CAR;10000;;Pleasure;K6H;Eastern Ontario;Married;Male;Yes;55;1945;71;Traditionalist;Bound;1
40101497;29/12/2016;Winter;Q4;December;2011;FORD;F-150;TRUCK;10000;;Pleasure;A0A;Newfoundland and Labrador;Married;Male;Yes;33;1966;50;Gen X;Bound;1
40101498;29/12/2016;Winter;Q4;December;2013;TOYOTA;COROLLA;CAR;1000;;Pleasure;B1S;Nova Scotia;Married;Female;No;42;1956;60;Baby Boomers;Not Bound;0
40101499;29/12/2016;Winter;Q4;December;1993;CHEVROLET;BLAZER;CAR;5000;;Pleasure;N0M;Southwestern Ontario;Divorced;Male;Yes;29;1968;48;Gen X;Bound;1
40101500;29/12/2016;Winter;Q4;December;2005;NISSAN;PATHFINDER;CAR;5000;;Pleasure;E4P;New Brunswick;Married;Male;Yes;50;1949;67;Baby Boomers;Not Bound;0
40101501;29/12/2016;Winter;Q4;December;2010;HYUNDAI;ELANTRA;CAR;8000;;Pleasure;A2H;Newfoundland and Labrador;Married;Female;Yes;46;1945;71;Traditionalist;Not Bound;0
