Nom_exploitant;Raison_sociale;Description_infraction;Adresse_lieu_infraction;Type_etablissement;Information_etablissement;Date_infraction;Date_jugement;Date_publication;Amende;SOC_CD_LOI;SOC_NOM_LOI;SOC_CD_REGL;SOC_NOM_REGL;SOC_CD_ARTCL_INFRC;SOC_NOM_ARTCL_INFRC;SOC_CD_POURS;SOC_DESC_POURS;SOC_CD_REGRP_TYP_ENTT;SOC_DESC_REGRP_TYP_ENTT;
9211-4529 QUEBEC INC.;TIM HORTONS;A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX ET LES EQUIPEMENTS SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES.;2960 BOUL. LOUIS XIV QUEBEC, (QC) G1C0J4;RESTAURANT SERVICE RAPIDE;;2022-11-03 00:00;2023-04-28 00:00;2023-05-09 00:00;500 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;2.2.1               ;INSALUBRITE;1;MAPAQ;21;RESTAURATION;
9319-1328 QUEBEC INC;RESTAURANT LA MAISON GENERAL TAO DE GRANBY;A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS, LES MATERIAUX ET LES USTENSILES SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES.;700 RUE PRINCIPALE GRANBY, (QC) J2G2Y4;RESTAURANT;;2022-10-06 00:00;2023-06-28 00:00;2023-07-20 00:00;750 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;2.2.1               ;INSALUBRITE;1;MAPAQ;21;RESTAURATION;
9313-2827 QUEBEC INC.;;A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS, MATERIAUX ET LES USTENSILES SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES.;334 RUE NOTRE-DAME REPENTIGNY, (QC) J6A2S2;RESTAURANT;;2022-10-28 00:00;2023-08-07 00:00;2023-08-24 00:00;500 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;2.2.1               ;INSALUBRITE;1;MAPAQ;21;RESTAURATION;
9460-9708 QUEBEC INC.;;A EXPLOITE UN ETABLISSEMENT OU DES PERSONNES, QUI SONT EN CONTACT AVEC LES PRODUITS OU AVEC LE MATERIEL ET LES EQUIPEMENTS EUX-MEMES EN CONTACT AVEC LES PRODUITS, NE S'ETAIENT PAS LAVEES LES MAINS ET AVANT-BRAS AVEC DE L'EAU CHAUDE ET DU SAVON LIQUIDE OU EN POUDRE DISPENSE PAR UN DISTRIBUTEUR, AVANT DE COMMENCER LE TRAVAIL ET CHAQUE FOIS QU'IL Y A RISQUE DE CONTAMINATION POUR LES PRODUITS.;41 RUE LAMBTON ORMSTOWN, (QC) J0S1K0;RESTAURANT;L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations;2022-11-23 00:00;2024-01-23 00:00;2024-02-19 00:00;1 000 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;2.2.3 al.1          ;LAVAGE DES MAINS;1;MAPAQ;21;RESTAURATION;
BISTRO BELVEDERE S.E.N.C.;;A DETENU UN PRODUIT ALTERABLE A LA CHALEUR SANS LE REFROIDIR SANS RETARD OU SANS LE MAINTENIR CONSTAMMENT A UNE TEMPERATURE INTERNE ET AMBIANTE NE DEPASSANT PAS 4°C  JUSQU’A SA LIVRAISON AU CONSOMMATEUR.;201 RUE DU DEPOT SHERBROOKE, (QC) J1H5E9;RESTAURANT;;2023-03-27 00:00;2024-02-28 00:00;2024-03-07 00:00;1 000 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;1.4.1 al.2          ;TEMPERATURE ALIMENTS ALTERABLES;1;MAPAQ;21;RESTAURATION;
GAUTHIER JONATHAN;JOE GAUTHIER;A EXPLOITE UN ETABLISSEMENT SERVANT A LA VENTE AUX ENCHERES D'ANIMAUX SANS ETRE TITULAIRE D'UN PERMIS DELIVRE A CETTE FIN PAR LE MINISTRE.;764 ROUTE 139 SAINT-THEODORE-D'ACTON, (QC) J0H1Z0;ENCAN;;2022-10-15 00:00;2023-09-12 00:00;2023-09-19 00:00;125 $ ;P-42;Loi sur la protection sanitaire des animaux (RLRQ, chapitre P-42);               ;;31;EXPLOITER SANS PERMIS;1;MAPAQ;2;PRODUITS CARNÉS;
BOLDUC ALAIN;;ETANT GARDIEN, PROPRIETAIRE OU IMPORTATEUR D'ANIMAUX, NE LES A PAS IDENTIFIES OU FAIT IDENTIFIER ET MAINTENUS IDENTIFIES.;3351 CHEMIN STE-ANNE LEVIS, (QC) G6J1E8;ELEVEUR BOVINS BOUCHERIE;;2022-11-24 00:00;2024-05-27 00:00;2024-06-03 00:00;250 $ ;P-42;Loi sur la protection sanitaire des animaux (RLRQ, chapitre P-42);r.7.           ;REGL. SUR L'IDENTIFICATION ET TRACABILTE DE CERTAINS ANIMAUX;8 al.1              ;OBLIGATION D'IDENTIFIER UN ANIMAL;1;MAPAQ;2;PRODUITS CARNÉS;
9465-7079 QUEBEC INC.;BELLA PIZZA;A DETENU UN PRODUIT ALTERABLE A LA CHALEUR SANS LE REFROIDIR SANS RETARD OU SANS LE MAINTENIR CONSTAMMENT A UNE TEMPERATURE INTERNE ET AMBIANTE NE DEPASSANT PAS 4°C  JUSQU’A SA LIVRAISON AU CONSOMMATEUR.;810 RUE NOTRE-DAME REPENTIGNY, (QC) J5Y1B6;RESTAURANT METS A EMPORTER;;2022-10-26 00:00;2024-05-28 00:00;2024-06-03 00:00;1 000 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;1.4.1 al.2          ;TEMPERATURE ALIMENTS ALTERABLES;1;MAPAQ;21;RESTAURATION;
TETREAULT-BOUCHARD VERONIQUE;;A EXPLOITE UN LIEU OU SONT RECUEILLIS DES CHIENS EN VUE DE LES TRANSFERER VERS UN NOUVEAU LIEU DE GARDE, DE LES EUTHANASIER OU DE LES FAIRE EUTHANASIER PAR UN TIERS SANS ETRE TITULAIRE D'UN PERMIS DELIVRE A CETTE FIN PAR LE MINISTRE.;1115 CHEMIN DE LA LIEVRE SUD MONT-LAURIER, (QC) J9L3G3;LRC - ANIMAUX COMPAGNIES;L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations;2022-12-07 00:00;2024-06-19 00:00;2024-07-25 00:00;2 500 $ ;B-3.1;Loi sur le bien-être et la sécurité de l'animal;               ;;19;PERMIS LIEUX DE RECUEIL ANIMAUX;1;MAPAQ;32;BIEN-ETRE ANIM.;
FOURNIER DIANE;;ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.;905 CHEMIN DE TOURAINE SAINTE-JULIE, (QC) J3E1Y2;BIEN-ETRE ANIMAL;;2022-12-19 00:00;2024-04-12 00:00;2024-04-25 00:00;2 500 $ ;B-3.1;Loi sur le bien-être et la sécurité de l'animal;               ;;5 al.1              ;BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS;1;MAPAQ;32;BIEN-ETRE ANIM.;
9082-7742 QUEBEC INC.;FERME JANEBERT (2000);ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.;897 RANG 5 EST SAINT-EUGENE-DE-LADRIERE, (QC) G0L1P0;FERME LAITIERE;;2023-03-17 00:00;2024-03-20 00:00;2024-04-18 00:00;5 000 $ ;B-3.1;Loi sur le bien-être et la sécurité de l'animal;               ;;5 al.1              ;BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS;1;MAPAQ;5;LAIT;
THEORET JULIAN;;ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.;8553 12E AVENUE (MONTREAL) MONTREAL, (QC) H1Z3J1;PARTICU. ESPECES DIVERSES;L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations;2023-05-09 00:00;2024-04-25 00:00;2024-05-09 00:00;2 500 $ ;B-3.1;Loi sur le bien-être et la sécurité de l'animal;               ;;5 al.1              ;BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS;2;MANDATAIRE SPA/SPCA;32;BIEN-ETRE ANIM.;
MATHIEU ANNIE;ANNIE-MO;ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.;415 ROUTE 204 SAINT-JUST-DE-BRETENIERES, (QC) G0R3H0;BIEN-ETRE ANIMAL;;2022-11-22 00:00;2024-05-03 00:00;2024-05-16 00:00;2 500 $ ;B-3.1;Loi sur le bien-être et la sécurité de l'animal;               ;;5 al.1              ;BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS;1;MAPAQ;32;BIEN-ETRE ANIM.;
9409-0669 QUEBEC INC.;MAISON WONG;A DETENU UN PRODUIT ALTERABLE A LA CHALEUR SANS LE REFROIDIR SANS RETARD OU SANS LE MAINTENIR CONSTAMMENT A UNE TEMPERATURE INTERNE ET AMBIANTE NE DEPASSANT PAS 4°C  JUSQU’A SA LIVRAISON AU CONSOMMATEUR (RECIDIVE);25 RUE AUTHIER GRANBY, (QC) J2G7X1;RESTAURANT;;2022-12-13 00:00;2023-08-25 00:00;2023-12-13 00:00;2 000 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;1.4.1 al.2          ;TEMPERATURE ALIMENTS ALTERABLES;1;MAPAQ;21;RESTAURATION;
9409-0669 QUEBEC INC.;MAISON WONG;A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS, LES MATERIAUX ET LES USTENSILES SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES. (RECIDIVE);25 RUE AUTHIER GRANBY, (QC) J2G7X1;RESTAURANT;;2022-12-13 00:00;2023-08-25 00:00;2023-12-13 00:00;1 000 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;2.2.1               ;INSALUBRITE;1;MAPAQ;21;RESTAURATION;
9367-5650 QUEBEC INC.;;A EXPLOITE UN LIEU, OU UNE OU DES PERSONNES, AFFECTEES A LA PREPARATION DES PRODUITS, AU LAVAGE OU AU NETTOYAGE DU MATERIEL ET DE L'EQUIPEMENT, NE PORTAIENT PAS UN BONNET OU UNE RESILLE PROPRE QUI RECOUVRE ENTIEREMENT LES CHEVEUX.;1007 BOUL. DES SEIGNEURS TERREBONNE, (QC) J6W3W5;RESTAURANT;;2023-07-10 00:00;2023-11-28 00:00;2023-12-01 00:00;500 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;2.2.3 al.3(1)       ;ABSENCE DE BONNET OU RESILLE;1;MAPAQ;21;RESTAURATION;
PELADEAU DANNY G.;AU PETIT MOULIN;A EXPLOITE UN LIEU VISE A L'ARTICLE 2.1.1, QUI N'ETAIT PAS EXEMPT DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES RONGEURS ET LES INSECTES OU DE LEURS EXCREMENTS.;81 RUE PRINCIPALE FASSETT, (QC) J0V1H0;CASSE-CROUTE;;2023-07-05 00:00;2024-01-22 00:00;2024-01-29 00:00;1 000 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;2.1.2 al.1          ;INSECTES RONGEURS EXCREMENTS;1;MAPAQ;21;RESTAURATION;
9395-7629 QUEBEC INC.;;A DETENU UN PRODUIT ALTERABLE A LA CHALEUR SANS LE REFROIDIR SANS RETARD OU SANS LE MAINTENIR CONSTAMMENT A UNE TEMPERATURE INTERNE ET AMBIANTE NE DEPASSANT PAS 4°C  JUSQU’A SA LIVRAISON AU CONSOMMATEUR.;481 BOUL. LACOMBE REPENTIGNY, (QC) J5Z4G4;RESTAURANT;L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations;2023-06-15 00:00;2024-04-16 00:00;2024-04-25 00:00;1 500 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;1.4.1 al.2          ;TEMPERATURE ALIMENTS ALTERABLES;1;MAPAQ;21;RESTAURATION;
RESTAURANT MUNOZ INC.;;A EXPLOITE UN LIEU VISE A L'ARTICLE 2.1.1, QUI N'ETAIT PAS EXEMPT DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES RONGEURS ET LES INSECTES OU DE LEURS EXCREMENTS.;3029 BOUL. DU CURE-LABELLE PREVOST, (QC) J0R1T0;RESTAURANT;;2023-06-28 00:00;2023-11-29 00:00;2023-12-13 00:00;1 000 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;2.1.2 al.1          ;INSECTES RONGEURS EXCREMENTS;1;MAPAQ;21;RESTAURATION;
LA FROMENTINE INC.;;A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX ET LES EQUIPEMENTS SERVANT A LA PREPARATION ET A L'ENTREPOSAGE DES PRODUITS N'ETAIENT PAS PROPRES.;774 BOUL. ST-JOSEPH GATINEAU, (QC) J8Y4B9;REST. METS-EMPORTER;;2023-04-26 00:00;2023-12-06 00:00;2023-12-18 00:00;500 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;2.2.1               ;INSALUBRITE;1;MAPAQ;21;RESTAURATION;
MARCHE D'ALIMENTATION BLACKBURN INC.;;A EXPLOITE UN LIEU VISE A L'ARTICLE 2.1.1, QUI N'ETAIT PAS EXEMPT DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES RONGEURS ET LES INSECTES OU DE LEURS EXCREMENTS.;6301 BOUL. TALBOT SAGUENAY, (QC) G7N1A2;CAFETERIA;;2023-07-25 00:00;2023-12-27 00:00;2024-01-05 00:00;1 000 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;2.1.2 al.1          ;INSECTES RONGEURS EXCREMENTS;1;MAPAQ;21;RESTAURATION;
BLANDIN JEAN-MARC;;ETANT PROPRIETAIRE, GARDIEN OU IMPORTATEUR D'ANIMAUX, NE LES A PAS IDENTIFIES OU FAIT IDENTIFIER.;52 RANG BEAUSEJOUR MASKINONGE, (QC) J0K1N0;FERME LAITIERE;L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations;2023-02-16 00:00;2024-05-01 00:00;2024-05-09 00:00;250 $ ;P-42;Loi sur la protection sanitaire des animaux (RLRQ, chapitre P-42);r.7.           ;REGL. SUR L'IDENTIFICATION ET TRACABILTE DE CERTAINS ANIMAUX;8 al.1              ;OBLIGATION D'IDENTIFIER UN ANIMAL;1;MAPAQ;5;LAIT;
FERME D MONTMINY;;A EMBARQUE OU TRANSPORTE, OU A PERMIS L'EMBARQUEMENT OU LE TRANSPORT D'UN ANIMAL, QUI, NOTAMMENT EN RAISON D'UNE INFIRMITE, D'UNE MALADIE OU D'UNE BLESSURE, SOUFFRIRAIT INDUMENT DURANT LE TRANSPORT.;281 RANG BELFAST SAINT-PATRICE-DE-BEAURIVAGE, (QC) G0S1B0;PARC ENGRAISSEMENT PORCIN;;2023-03-28 00:00;2024-07-02 00:00;2024-07-11 00:00;5 000 $ ;B-3.1;Loi sur le bien-être et la sécurité de l'animal;               ;;10 al.1             ;SOUFFRANCE DURANT LE TRANSPORT;1;MAPAQ;2;PRODUITS CARNÉS;
FLEMING RAYMOND;;ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.;330 CHEMIN BISSONNETTE FARNHAM, (QC) J2N2P9;PARTICU. ESPECES DIVERSES;;2023-05-05 00:00;2024-07-05 00:00;2024-07-18 00:00;2 500 $ ;B-3.1;Loi sur le bien-être et la sécurité de l'animal;               ;;5 al.1              ;BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS;1;MAPAQ;32;BIEN-ETRE ANIM.;
CSH STE-MARTHE INC.;RESIDENCE STE-MARTHE;A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS ET LE MATERIEL SERVANT A LA PREPARATION ET A L'ENTREPOSAGE DES PRODUITS N'ETAIENT PAS PROPRES.;675 RUE SAINT-PIERRE OUEST SAINT-HYACINTHE, (QC) J2T1N7;CENTRE D'ACCUEIL;;2023-05-25 00:00;2023-11-30 00:00;2023-12-13 00:00;500 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;2.2.1               ;INSALUBRITE;1;MAPAQ;21;RESTAURATION;
FMI ATLANTIC INC.;POULET FRIT KENTUCKY (KFC) # 1249;A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS ET LES MATERIAUX SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES. (RECIDIVE);85 BOUL. BRIEN REPENTIGNY, (QC) J6A8B6;REST. SERVICE RAPIDE;;2023-05-12 00:00;2023-11-30 00:00;2023-12-13 00:00;1 500 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;2.2.1               ;INSALUBRITE;1;MAPAQ;21;RESTAURATION;
DEVELOPPEMENT IMMOBILIER MESSINA (D.I.M.) INC.;;A DETENU UN PRODUIT ALTERABLE A LA CHALEUR SANS LE REFROIDIR SANS RETARD OU SANS LE MAINTENIR CONSTAMMENT A UNE TEMPERATURE INTERNE ET AMBIANTE NE DEPASSANT PAS 4°C  JUSQU’A SA LIVRAISON AU CONSOMMATEUR.;289 BOUL. SAINTE-FOY LONGUEUIL, (QC) J4J1X2;REST. METS-EMPORTER;;2023-07-06 00:00;2023-12-19 00:00;2024-01-04 00:00;1 000 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;1.4.1 al.2          ;TEMPERATURE ALIMENTS ALTERABLES;1;MAPAQ;21;RESTAURATION;
9479-3924 QUEBEC INC.;;A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX ET LES EQUIPEMENTS SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES.;400 ROUTE 132 SAINT-CONSTANT, (QC) J5A2J8;RESTAURANT;L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations;2023-07-13 00:00;2024-01-04 00:00;2024-01-12 00:00;500 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;2.2.1               ;INSALUBRITE;1;MAPAQ;21;RESTAURATION;
BOUFFARD BENOIT;;ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.;410 CHEMIN BROWN'S HILL SAINTE-CATHERINE-DE-HATLEY, (QC) J0B4B0;BIEN-ETRE ANIMAL;;2022-04-28 00:00;2023-09-27 00:00;2023-10-23 00:00;2 500 $ ;B-3.1;Loi sur le bien-être et la sécurité de l'animal;               ;;5 al.1              ;BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS;1;MAPAQ;2;PRODUITS CARNÉS;
9413-7536 QUEBEC INC.;;A DETENU UN PRODUIT ALTERABLE A LA CHALEUR SANS LE REFROIDIR SANS RETARD OU SANS LE MAINTENIR CONSTAMMENT A UNE TEMPERATURE INTERNE ET AMBIANTE NE DEPASSANT PAS 4°C  JUSQU’A SA LIVRAISON AU CONSOMMATEUR.;2100 MONTEE DE LA POMME D'OR CONTRECOEUR, (QC) J0L1C0;RESTAURANT;L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations;2022-05-31 00:00;2023-04-14 00:00;2023-04-24 00:00;1 000 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;1.4.1 al.2          ;TEMPERATURE ALIMENTS ALTERABLES;1;MAPAQ;21;RESTAURATION;
LAINEY JONATHAN;;ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.;510 ROUTE 204 EST SAINTE-JUSTINE, (QC) G0R1Y0;BIEN-ETRE ANIMAL;;2022-04-29 00:00;2023-10-10 00:00;2023-10-23 00:00;2 500 $ ;B-3.1;Loi sur le bien-être et la sécurité de l'animal;               ;;5 al.1              ;BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS;1;MAPAQ;2;PRODUITS CARNÉS;
9428-6812 QUEBEC INC.;;A EXPLOITE UN LIEU OU DES PERSONNES, QUI SONT EN CONTACT AVEC LES PRODUITS OU AVEC LE MATERIEL ET LES EQUIPEMENTS EUX-MEMES EN CONTACT AVEC LES PRODUITS, NE S'ETAIENT PAS LAVEES LES MAINS ET AVANT-BRAS AVEC DE L'EAU CHAUDE ET DU SAVON LIQUIDE OU EN POUDRE DISPENSE PAR UN DISTRIBUTEUR, CHAQUE FOIS QU'IL Y A RISQUE DE CONTAMINATION POUR LES PRODUITS.;50 RUE COLLARD OUEST ALMA, (QC) G8B1M6;RESTAURANT SERVICE RAPIDE;L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations;2022-05-19 00:00;2023-04-12 00:00;2023-04-24 00:00;1 000 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;2.2.3 al.1          ;LAVAGE DES MAINS;1;MAPAQ;21;RESTAURATION;
PAILLARD INC.;PAILLARD LE CAFE-BOULANGERIE;A DETENU UN PRODUIT ALTERABLE A LA CHALEUR SANS LE REFROIDIR SANS RETARD OU SANS LE MAINTENIR CONSTAMMENT A UNE TEMPERATURE INTERNE ET AMBIANTE NE DEPASSANT PAS 4°C  JUSQU’A SA LIVRAISON AU CONSOMMATEUR.;1097 RUE ST-JEAN QUEBEC, (QC) G1R1S3;PATISSERIE;;2022-06-09 00:00;2023-06-09 00:00;2023-06-22 00:00;2 000 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;1.4.1 al.2          ;TEMPERATURE ALIMENTS ALTERABLES;1;MAPAQ;20;DÉTAIL;
9391-5965 QUEBEC INC.;;A EXPLOITE UN ETABLISSEMENT DONT LES EQUIPEMENTS ET LES MATERIAUX SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES.;1124 RUE SAINT-ISIDORE SAINT-LIN-LAURENTIDES, (QC) J5M2V7;RESTAURANT METS A EMPORTER;L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations;2022-04-07 00:00;2023-09-29 00:00;2023-10-23 00:00;500 $ ;P-29;Loi sur les produits alimentaires (RLRQ, chapitre P-29);r.1            ;REGLEMENT SUR LES ALIMENTS;2.2.1               ;INSALUBRITE;1;MAPAQ;21;RESTAURATION;
11398768 CANADA INC.;;ETAIT GARDIEN DE 15 CHATS OU CHIENS ET PLUS SANS ETRE TITULAIRE D'UN PERMIS DELIVRE A CETTE FIN PAR LE MINISTRE.;20 RUE DE LA CANADIENNE SAINT-CALIXTE, (QC) J0K1Z0;BIEN-ETRE ANIMAL;L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations;2022-04-14 00:00;2023-03-29 00:00;2023-04-12 00:00;6 000 $ ;B-3.1;Loi sur le bien-être et la sécurité de l'animal;               ;;16 al.1             ;PERMIS REQUIS PROPRIO-GARIEN CHATS-CHIENS 15+;1;MAPAQ;32;BIEN-ETRE ANIM.;
FRENIERE DENIS;;ETANT GARDIEN D'UNE FEMELLE QUI MET BAS, NE S'EST PAS ASSURE QUE CELLE-CI PUISSE, SELON SES BESOINS, S'ISOLER DE L'ENDROIT OU SE TROUVE SA PORTEE.;4 ROUTE 297 SAINT-NOEL, (QC) G0J3A0;BIEN-ETRE ANIMAL;L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations;2022-02-17 00:00;2023-05-31 00:00;2023-06-20 00:00;1 000 $ ;B-3.1;Loi sur le bien-être et la sécurité de l'animal;r.10.1         ;REGL. SUR LA SECURITE ET BIEN-ETRE CHATS ET CHIENS;40 al.2             ;ISOLATION;1;MAPAQ;32;BIEN-ETRE ANIM.;
AUBIN FABIEN;;ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.;804 8E RANG EST SAINT-LAZARE-DE-BELLECHASSE, (QC) G0R3J0;BIEN-ETRE ANIMAL;L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations;2022-05-26 00:00;2024-05-03 00:00;2024-05-16 00:00;2 500 $ ;B-3.1;Loi sur le bien-être et la sécurité de l'animal;               ;;5 al.1              ;BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS;1;MAPAQ;32;BIEN-ETRE ANIM.;
CHIASSON MARIE-EVE;;ETAIT GARDIEN DE 15 CHATS OU CHIENS ET PLUS SANS ETRE TITULAIRE D'UN PERMIS DELIVRE A CETTE FIN PAR LE MINISTRE.;6905 BOUL. LAURIER EST SAINT-HYACINTHE, (QC) J0G1W0;BIEN-ETRE ANIMAL;;2022-05-31 00:00;2023-10-02 00:00;2023-10-23 00:00;2 500 $ ;B-3.1;Loi sur le bien-être et la sécurité de l'animal;               ;;16;PERMIS PROPRIÉTAIRE/GARDIEN CHATS-CHIENS 15 ET +;1;MAPAQ;32;BIEN-ETRE ANIM.;
PAQUET GOYETTE JESSIE;;ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.;182 10E ET 1ER RANG OUEST LA SARRE, (QC) J9Z2X1;BIEN-ETRE ANIMAL;L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations;2022-10-04 00:00;2023-10-16 00:00;2023-10-25 00:00;2 500 $ ;B-3.1;Loi sur le bien-être et la sécurité de l'animal;               ;;5 al.1              ;BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS;1;MAPAQ;32;BIEN-ETRE ANIM.;
DAVIS JOHN JUNIOR;;ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.;489 48E RUE EST VENISE-EN-QUEBEC, (QC) J0J2K0;BIEN-ETRE ANIMAL;;2022-03-11 00:00;2023-08-11 00:00;2023-08-24 00:00;2 500 $ ;B-3.1;Loi sur le bien-être et la sécurité de l'animal;               ;;5 al.1              ;BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS;1;MAPAQ;32;BIEN-ETRE ANIM.;
