country,continent,region,year,life_expectancy,fertility,population,gdp,infant_mortality,literacy,educ,oil_prod,net_users,area,roadways,country_code
Sierra Leone,Africa,Western Africa,2001,51.8,5.85,4220198,751415299.6,140.5,NA,2.9,0,>0%,71740,0.15751324226373015,SLE
Singapore,Asia,South-Eastern Asia,2001,78.6,1.41,4023237,94815323307,2.9,NA,3,0,>60%,697,4.913916786226686,SGP
Slovak Republic,Europe,Eastern Europe,2001,73.6,1.24,5386224,29724210072,9.8,NA,4.2,200,>60%,49035,0.8956051799734883,SVK
Slovenia,Europe,Southern Europe,2001,76.3,1.22,1988287,20566790943,4.3,NA,5.7,5,>60%,20273,1.923001035860504,SVN
Solomon Islands,Oceania,Melanesia,2001,61.7,4.67,423535,400386383.6,27.2,NA,7.3,0,>5%,28896,0.048103543743078625,SLB
South Africa,Africa,Southern Africa,2001,55.9,2.83,45579161,136512414038,54.5,NA,6,3000,>35%,1219090,0.6127636187648163,ZAF
Spain,Europe,Southern Europe,2001,79.5,1.25,41230518,601640869725,5.3,NA,5,6419,>60%,505370,1.3518313314996933,ESP
Sri Lanka,Asia,Southern Asia,2001,73.3,2.24,18914866,16078438393,13.6,NA,1.7,0,>15%,65610,1.738957475994513,LKA
Sudan,Africa,Northern Africa,2001,62.8,5.37,28805142,13128567104,66.2,NA,NA,64770,>15%,1861484,0.0063927490110041235,SDN
Suriname,Americas,South America,2001,69.5,2.7,484210,932756301.7,29.2,NA,NA,15000,>35%,163820,0.026272738371383227,SUR
Swaziland,Africa,Southern Africa,2001,46.6,4.12,1074765,1542103734,85.4,NA,8.3,0,>15%,17364,0.20697995853489978,SWZ
Sweden,Europe,Northern Europe,2001,79.8,1.58,8888675,250381346604,3.4,NA,7,0,>60%,450295,1.2870762500138797,SWE
Switzerland,Europe,Western Europe,2001,80.2,1.43,7200945,252797994166,4.7,NA,5.2,0,>60%,41277,1.7313273735978874,CHE
Syria,Asia,Western Asia,2001,74.6,3.84,16694414,20331023655,19,NA,5.1,22660,>15%,185180,0.3773247650934226,SYR
Tajikistan,Asia,Central Asia,2001,66.1,3.85,6290413,948326437,69.7,NA,3.9,206,>15%,143100,0.19403913347309573,TJK
Tanzania,Africa,Eastern Africa,2001,54.8,5.68,34899062,10796712193,75.9,NA,6.2,0,>5%,947300,0.09128259263169007,TZA
Thailand,Asia,South-Eastern Asia,2001,71.2,1.64,63415174,125385028151,18.3,NA,5.8,232900,>15%,513120,0.35089842531961335,THA
Timor-Leste,Asia,South-Eastern Asia,2001,64.4,7.09,865848,276900000,82.4,NA,9.4,76490,>0%,14874,0.4060777195105553,TLS
Togo,Africa,Western Africa,2001,56.7,5.22,5006223,1273188708,74.4,NA,4.5,0,>0%,56785,0.20519503389979749,TGO
Tonga,Oceania,Polynesia,2001,69.6,4.24,98434,195417047.1,14.8,NA,3.9,0,>35%,747,0.9103078982597055,TON
Trinidad and Tobago,Americas,Caribbean,2001,69.8,1.74,1272383,8488206226,25.3,NA,3.2,81260,>60%,5128,1.6224648985959438,TTO
Tunisia,Africa,Northern Africa,2001,75.3,2.07,9785665,22514700518,24.7,NA,6.2,55050,>35%,163610,0.11868467697573498,TUN
Turkey,Asia,Western Asia,2001,74.4,2.4,64182694,251379908801,30.2,NA,2.9,47670,>35%,783562,0.492300545457794,TUR
Turkmenistan,Asia,Central Asia,2001,64.1,2.78,4551762,3497984789,64.4,NA,NA,242900,>5%,488100,0.12004097520999796,TKM
Uganda,Africa,Eastern Africa,2001,49.7,6.82,24534668,6514283550,86,NA,3.3,0,>15%,241038,0.08297446875596379,UGA
Ukraine,Europe,Eastern Europe,2001,67.5,1.14,48310816,34137587881,15.1,NA,6.2,40490,>35%,603550,0.28115980449010025,UKR
United Arab Emirates,Asia,Western Asia,2001,73.6,2.53,3217865,105797143934,9.3,NA,NA,2820000,>60%,83600,0.04880382775119617,ARE
United Kingdom,Europe,Northern Europe,2001,78,1.67,59080221,1523742447714,5.4,NA,6.2,787200,>60%,243610,1.619096096219367,GBR
United States,Americas,Northern America,2001,76.9,2.03,285796198,10007031114616,7,NA,5.4,8653000,>60%,9826675,0.6702786039021338,USA
Uruguay,Americas,South America,2001,74.8,2.22,3327105,21945900192,14.1,NA,4.5,0,>35%,176215,0.44112022245552307,URY
Uzbekistan,Asia,Central Asia,2001,67.8,2.65,24814629,14338310216,51.4,NA,NA,64810,>35%,447400,0.19333035315154223,UZB
Vanuatu,Oceania,Melanesia,2001,62.5,4.27,189288,262525439.4,23.6,NA,5,0,>5%,12189,0.08778406760193617,VUT
Venezuela,Americas,South America,2001,73.8,2.78,24940223,121123881199,17.9,NA,6.9,2500000,>35%,912050,0.10542733402773971,VEN
West Bank and Gaza,Asia,Western Asia,2001,74.7,5.25,3309978,3504929191,24.2,NA,NA,NA,NA,360,NA,PSE
Vietnam,Asia,South-Eastern Asia,2001,72.2,1.94,81123685,33321830052,25.3,NA,6.3,298400,>35%,331210,0.6238730714652335,VNM
Yemen,Asia,Western Asia,2001,62.8,6.17,18306287,10002874611,66.1,NA,5.2,125100,>15%,527968,0.1350460633977817,YEM
Zambia,Africa,Eastern Africa,2001,44.9,6.04,10861238,3396364425,92.7,NA,1.3,0,>15%,752618,0.05375103970407298,ZMB
Zimbabwe,Africa,Eastern Africa,2001,47,4.04,12603988,6786267277,63.2,NA,2.5,0,>15%,390757,0.24891940515461014,ZWE
Albania,Europe,Southern Europe,2002,75.5,2.2,3123112,4059111575,21,NA,3.3,20510,>35%,28748,0.626130513427021,ALB
Algeria,Africa,Northern Africa,2002,73.8,2.41,31990387,58856686557,32.4,NA,4.3,1420000,>15%,2381741,0.047719294415303766,DZA
Angola,Africa,Middle Africa,2002,53.3,6.78,16109696,10780448534,125.5,NA,3.5,1742000,>15%,1246700,0.0412521055586749,AGO
Antigua and Barbuda,Americas,Caribbean,2002,74.3,2.29,80030,840972692.2,12.3,NA,2.4,0,>60%,443,2.641083521444695,ATG
Argentina,Americas,South America,2002,74.3,2.38,37889443,242076212334,17.1,NA,6.3,532100,>35%,2780400,0.08321608401668824,ARG
Armenia,Asia,Western Asia,2002,71.6,1.2,3047249,2370398385,24.2,NA,3.3,0,>35%,29743,0.2590525501798743,ARM
Aruba,Americas,Caribbean,2002,73.94,1.83,94995,1798191506,NA,NA,6,0,>60%,180,NA,ABW
Australia,Oceania,Australia and New Zealand,2002,80.3,1.76,19514385,442135393399,5,NA,5.6,354300,>60%,7741220,0.10634202360868183,AUS
Austria,Europe,Western Europe,2002,78.8,1.39,8114698,196998621885,4.4,NA,5.9,21760,>60%,83871,1.484517890570042,AUT
Azerbaijan,Asia,Western Asia,2002,67.6,2,8280599,6408834566,53.1,NA,2.4,845900,>35%,86600,0.6113394919168591,AZE
Bahamas,Americas,Caribbean,2002,70.4,1.92,309170,6669320175,12.8,NA,NA,0,>60%,13880,0.19452449567723343,BHS
Bahrain,Asia,Western Asia,2002,74.8,2.67,725365,8775886900,10.2,NA,2.6,49500,>60%,760,5.423684210526316,BHR
Bangladesh,Asia,Southern Asia,2002,65.8,2.91,136228456,51800799317,58.6,NA,2.2,4000,>5%,143998,0.14770344032556007,BGD
Barbados,Americas,Caribbean,2002,74.6,1.79,271479,2343386639,15.3,NA,5.6,1000,>60%,430,3.7209302325581395,BRB
Belarus,Europe,Eastern Europe,2002,67.9,1.23,9825802,14011685603,9.3,NA,5.1,30000,>35%,207600,0.41614643545279384,BLR
Belgium,Europe,Western Europe,2002,78.2,1.68,10364613,237741668285,4.4,NA,6.6,0,>60%,30528,5.0449423480083855,BEL
Belize,Americas,Central America,2002,69.3,3.4,262202,917848110.5,19.9,NA,6.6,1818,>15%,22966,0.12496734302882521,BLZ
Benin,Africa,Western Africa,2002,57.7,5.82,7414744,2474121747,85.2,NA,5.3,0,>0%,112622,0.14206815719841595,BEN
Bhutan,Asia,Southern Asia,2002,68.1,3.24,598421,498509593.5,53.3,NA,4.7,0,>15%,38394,0.27551179871854975,BTN
Bolivia,Americas,South America,2002,68.7,3.98,8653343,8751510220,53.7,NA,6.9,51130,>35%,1098581,0.07326542148462425,BOL
Bosnia and Herzegovina,Europe,Southern Europe,2002,76.4,1.28,3808347,6052904904,7.2,NA,NA,0,>60%,51197,0.4477996757622517,BIH
Botswana,Africa,Southern Africa,2002,45.6,3.23,1786672,6357436299,50.3,NA,9.5,0,>5%,581730,0.030797792790469805,BWA
Brazil,Americas,South America,2002,71.4,2.26,181045592,670512665737,24.3,NA,5.8,2255000,>35%,8514877,0.18567079712366955,BRA
Brunei,Asia,South-Eastern Asia,2002,76.3,2.29,343383,6404574284,7.5,NA,3.5,126500,>60%,5765,0.5254119687771032,BRN
Bulgaria,Europe,Eastern Europe,2002,72.1,1.22,7869124,14064179291,16.3,NA,4.1,1000,>35%,110879,0.1759756130556733,BGR
Burkina Faso,Africa,Western Africa,2002,53.8,6.47,12290984,2915395385,93.4,NA,3.4,0,>0%,274200,0.055696571845368345,BFA
Burundi,Africa,Eastern Africa,2002,49.8,6.94,7159918,890414598.4,88.6,NA,5.8,0,>0%,27830,0.4427596119295724,BDI
Cambodia,Asia,South-Eastern Asia,2002,61.6,3.5,12681984,4211787743,68.3,NA,2.6,0,>5%,181035,0.2188416604523987,KHM
Cameroon,Africa,Middle Africa,2002,54.2,5.52,16779434,10952001542,86.2,NA,3.2,80830,>5%,475440,0.10800521622076392,CMR
Canada,Americas,Northern America,2002,79.6,1.51,31288572,759428612127,5.3,NA,5.4,3890000,>60%,9984670,0.10439002991586102,CAN
Cape Verde,Africa,Western Africa,2002,68.7,3.36,455396,602555643.3,24.9,NA,5,0,>35%,4033,0.33473840813290356,CPV
Central African Republic,Africa,Middle Africa,2002,45.2,5.33,3859784,956312926.5,112.1,NA,1.2,0,>0%,622984,0.032549792611046194,CAF
Chad,Africa,Middle Africa,2002,51.9,7.27,9002102,1677840504,103.4,NA,2.3,103400,>0%,1284000,0.03115264797507788,TCD
Chile,Americas,South America,2002,77.7,2.01,15544554,79448554863,8.3,NA,4.5,6666,>60%,756102,0.10284855746975938,CHL
China,Asia,Eastern Asia,2002,70.2,1.47,1284349938,1416061653927,26.2,NA,NA,4189000,>35%,9596960,0.4278841424784515,CHN
Colombia,Americas,South America,2002,73.7,2.57,41572493,104603036182,20,NA,4.4,989900,>35%,1138910,0.1241309673284105,COL
Comoros,Africa,Eastern Africa,2002,63.8,5.3,575428,217279133,72.5,NA,7.6,0,>5%,2235,0.39373601789709173,COM
"Congo, Dem. Rep.",Africa,Middle Africa,2002,54.7,6.96,50971407,4361586318,103.1,NA,2.5,20000,>0%,2344858,0.06546110681329104,COD
"Congo, Rep.",Africa,Middle Africa,2002,54.3,5.13,3256867,3495993272,73.3,NA,6.2,250000,>0%,342000,0.05055263157894737,COG
Costa Rica,Americas,Central America,2002,78.2,2.28,4063208,16585867507,10,NA,6.3,0,>35%,51100,0.7635616438356164,CRI
Cote d'Ivoire,Africa,Western Africa,2002,52.3,5.21,17185421,10265778787,95.7,NA,4.6,36000,>0%,322463,0.25428033603855327,CIV
Croatia,Europe,Southern Europe,2002,74.9,1.39,4396765,23392545951,6.6,NA,4.3,10070,>60%,56594,0.5196663957309963,HRV
Cuba,Americas,Caribbean,2002,76.8,1.62,11184540,31988401919,5.9,NA,12.8,50000,>15%,110860,0.5489626556016598,CUB
Cyprus,Asia,Western Asia,2002,78.7,1.61,979883,9892554194,4.7,NA,7.3,0,>60%,9251,2.162577018700681,CYP
Czech Republic,Europe,Eastern Europe,2002,75.4,1.17,10225198,61931803247,5.1,NA,4.2,3000,>60%,78867,1.6568526760241926,CZE
Denmark,Europe,Northern Europe,2002,77.2,1.72,5369058,161961831922,4.5,NA,8.7,165200,>60%,43094,1.7155288439225878,DNK
Djibouti,Africa,Eastern Africa,2002,60.2,4.25,745459,577248676.1,76.4,NA,8.4,0,>5%,23200,0.13211206896551725,DJI
Dominican Republic,Americas,Caribbean,2002,73.5,2.84,8832286,25844917268,31.8,NA,2.2,0,>35%,48670,0.4048695294842819,DOM
Ecuador,Americas,South America,2002,73.6,2.98,13072056,17650754679,26.5,NA,4.4,556400,>35%,283561,0.15400566368435717,ECU
Egypt,Africa,Northern Africa,2002,69.8,3.18,70908710,105818387282,33.4,NA,3.8,478400,>35%,1001450,0.13723101502820909,EGY
El Salvador,Americas,Central America,2002,72.5,2.68,5874301,13671259607,24.2,NA,3.4,0,>15%,21041,0.3287866546266812,SLV
Equatorial Guinea,Africa,Middle Africa,2002,54.9,5.68,567664,2425757701,99.7,NA,0.6,248000,>15%,28051,0.10267013653702185,GNQ
Eritrea,Africa,Eastern Africa,2002,60,5.77,3788532,791298774.8,53.4,NA,2.1,0,>0%,117600,0.034098639455782315,ERI
Estonia,Europe,Northern Europe,2002,70.9,1.38,1382735,6427372284,7.5,NA,5.7,0,>60%,45228,1.2915008401874946,EST
Ethiopia,Africa,Eastern Africa,2002,53.6,6.22,70391170,8992734183,82.5,NA,4.7,0,>0%,1104300,0.04016933804219868,ETH
Fiji,Oceania,Melanesia,2002,64.5,3,815691,1772761280,20.3,NA,4.2,0,>35%,18274,0.18824559483419065,FJI
Finland,Europe,Northern Europe,2002,78.3,1.72,5200632,126860143726,3.4,NA,6.8,0,>60%,338145,0.2306702745863461,FIN
France,Europe,Western Europe,2002,79.4,1.87,60075783,1363229017959,4.2,NA,5.9,15340,>60%,643801,1.5974594634056176,FRA
French Polynesia,Oceania,Polynesia,2002,73.03,2.37,245032,26100,NA,NA,NA,0,>35%,4167,0.6215502759779218,PYF
Gabon,Africa,Middle Africa,2002,59.4,4.49,1289192,5162041537,53.7,NA,NA,240000,>5%,267667,0.03425898597884685,GAB
Gambia,Africa,Western Africa,2002,63.8,5.87,1307674,805242361.2,60.6,NA,4.1,0,>5%,11295,0.33111996458610005,GMB
Georgia,Asia,Western Asia,2002,71.6,1.59,4629853,3379780412,27.4,NA,2,1000,>35%,69700,0.2741606886657102,GEO
Germany,Europe,Western Europe,2002,78.6,1.35,81699829,1915162776824,4.2,NA,5.1,48830,>60%,357022,1.8066113572833047,DEU
Ghana,Africa,Western Africa,2002,60,4.57,19788181,5409534817,61.2,NA,8.1,105000,>15%,238533,0.4591188640565456,GHA
Greece,Europe,Southern Europe,2002,79.1,1.28,11011490,134098566245,6,NA,4.1,1162,>35%,131957,0.8863493410732284,GRC
Greenland,Americas,Northern America,2002,68.3,2.57,56525,1071074558,NA,NA,NA,0,>60%,2166086,NA,GRL
Grenada,Americas,Caribbean,2002,70.2,2.46,102100,510116469,13.1,NA,3.9,0,>35%,344,3.2761627906976742,GRD
Guatemala,Americas,Central America,2002,70,4.63,12272208,20503822394,37.1,NA,3,10040,>15%,108889,0.10562132079457062,GTM
Guinea,Africa,Western Africa,2002,54.7,5.79,9114287,3322809564,95.4,NA,2.5,0,>0%,245857,0.1803812785480991,GIN
Guinea-Bissau,Africa,Western Africa,2002,52.7,5.69,1372367,200558466.8,100.5,NA,NA,0,>0%,36125,0.0956401384083045,GNB
Guyana,Americas,South America,2002,63.5,2.65,743107,736361622,35.8,NA,3.2,0,>35%,214969,0.03707511315585038,GUY
Haiti,Americas,Caribbean,2002,59.6,4.07,8834739,3617086761,70.7,NA,NA,0,>5%,27750,0.15372972972972973,HTI
Honduras,Americas,Central America,2002,70.7,3.78,6499001,7573072090,28.2,NA,NA,0,>15%,112090,0.13151931483629226,HND
"Hong Kong, China",Asia,Eastern Asia,2002,81.08,0.92,6854755,173091030717,NA,NA,3.5,0,>60%,1108,1.8862815884476534,HKG
Hungary,Europe,Eastern Europe,2002,72.6,1.29,10168101,50275293599,8.6,NA,4.9,11410,>60%,93028,2.1452358429720086,HUN
Iceland,Europe,Northern Europe,2002,81,2,286865,9050931398,2.8,NA,7.6,0,>60%,103000,0.12514563106796117,ISL
India,Asia,Southern Asia,2002,62.3,3.02,1090189358,517627284474,62,NA,3.2,767600,>15%,3287263,1.4266707592303993,IND
Indonesia,Asia,South-Eastern Asia,2002,68,2.47,217369087,178729107603,37.8,NA,2.8,789800,>15%,1904569,0.2607450819581753,IDN
Iran,Asia,Southern Asia,2002,71.3,1.99,67696677,112895031237,25.6,NA,3.7,3614000,>15%,1648195,0.12065683975500471,IRN
Iraq,Asia,Western Asia,2002,66.1,4.8,24943793,22266795751,34.6,NA,NA,3368000,>5%,438317,0.13602712192317432,IRQ
Ireland,Europe,Northern Europe,2002,78.8,1.97,3968213,108200659649,5.4,NA,6.4,0,>60%,70273,1.3666130661847367,IRL
Israel,Asia,Western Asia,2002,78.6,2.91,6240215,123898976676,5.2,NA,5.6,390,>60%,20770,0.8938854116514203,ISR
Italy,Europe,Southern Europe,2002,80.1,1.25,57655677,1129649776280,4.3,NA,4.5,105700,>35%,301340,1.618437645184841,ITA
Jamaica,Americas,Caribbean,2002,74.5,2.55,2634779,9218385750,17.8,NA,6.1,0,>35%,10991,2.0126467109453188,JAM
Japan,Asia,Eastern Asia,2002,81.6,1.3,126249509,4761764168337,3,NA,3.8,4666,>60%,377915,3.2024423481470703,JPN
Jordan,Asia,Western Asia,2002,73.8,3.89,4938935,9425387992,22.1,NA,NA,22,>35%,89342,0.08062277540238634,JOR
Kazakhstan,Asia,Central Asia,2002,65.4,2,15010919,22796027469,33.9,NA,3.1,1632000,>35%,2724900,0.03575103673529304,KAZ
Kenya,Africa,Eastern Africa,2002,55.7,4.99,32691980,13243024245,62.2,NA,6.7,0,>35%,580367,0.2772004610875532,KEN
Kiribati,Oceania,Micronesia,2002,60.2,3.63,87343,70236686.92,50.9,NA,12,0,>5%,811,0.8261405672009864,KIR
South Korea,Asia,Eastern Asia,2002,77.1,1.25,46769579,594230347811,5.6,NA,5,0,>60%,99720,1.0527777777777778,KOR
Kuwait,Asia,Western Asia,2002,78.2,2.72,2042215,39132775329,10.6,NA,3.8,2619000,>60%,17818,0.3708609271523179,KWT
Kyrgyz Republic,Asia,Central Asia,2002,65.9,2.54,5027919,1442330936,38.2,NA,6.8,1000,>15%,199951,0.17004166020675066,KGZ
Lao,Asia,South-Eastern Asia,2002,57.6,3.83,5502340,1939124836,77.8,NA,2.8,0,>0%,236800,0.16709459459459458,LAO
Latvia,Europe,Northern Europe,2002,70.4,1.25,2316731,9010898599,12.8,NA,5,0,>60%,64589,1.1215532056542135,LVA
Lebanon,Asia,Western Asia,2002,76.6,2.04,3522842,18548122592,15.1,NA,2.2,0,>60%,10400,0.6701923076923076,LBN
Lesotho,Africa,Southern Africa,2002,47,3.86,1885488,785207642.2,86.3,NA,13,0,>5%,30355,0.19568440125185307,LSO
Liberia,Africa,Western Africa,2002,55.4,5.72,3070673,851981179.2,108.2,NA,2.8,0,>0%,111369,0.09517908933365658,LBR
Libya,Africa,Northern Africa,2002,75,2.93,5518341,32017339422,22.7,NA,NA,470000,>15%,1759540,0.05684667583572979,LBY
Lithuania,Europe,Northern Europe,2002,72.1,1.29,3432663,13042025000,8.9,NA,5.4,2000,>60%,65300,1.2889127105666156,LTU
Luxembourg,Europe,Western Europe,2002,79,1.67,443729,21632774847,3.4,NA,3.7,0,>60%,2586,1.1210363495746327,LUX
"Macao, China",Asia,Eastern Asia,2002,78.04,0.86,444178,6837767239,NA,NA,2.7,0,>35%,28,14.75,MAC
"Macedonia, FYR",Europe,Southern Europe,2002,73.3,1.6,2028706,3453793697,12.8,NA,NA,0,>35%,25713,0.5459495196982072,MKD
Madagascar,Africa,Eastern Africa,2002,59.8,5.34,16736029,3589911444,62.9,NA,2.7,0,>60%,587041,0.05872843634430985,MDG
Malawi,Africa,Eastern Africa,2002,46.4,6.12,11788731,1684932752,88.8,NA,5.4,0,>0%,118484,0.130397353229128,MWI
Malaysia,Asia,South-Eastern Asia,2002,73.8,2.54,24401977,99357631579,7.6,NA,5.9,597500,>35%,329847,0.43778782283907386,MYS
Maldives,Asia,Southern Asia,2002,74.4,2.87,290147,684924265.6,28.3,NA,6.8,0,>0%,298,0.2953020134228188,MDV
Mali,Africa,Western Africa,2002,54.6,6.81,11723017,2828375518,108.8,NA,4.8,0,>60%,1240192,0.01812138765610486,MLI
Malta,Europe,Southern Europe,2002,79.8,1.46,391148,4005624314,6.4,NA,6.9,0,>35%,316,9.79746835443038,MLT
Mauritania,Africa,Western Africa,2002,64.9,5.26,2884672,1328412943,75.9,NA,3.7,6003,>5%,1030700,0.010311438827980983,MRT
Mauritius,Africa,Eastern Africa,2002,71.7,1.93,1201931,4799834109,14.2,NA,3.5,0,>5%,2040,1.0534313725490196,MUS
Mexico,Americas,Central America,2002,74.9,2.57,105578297,585312691416,19.3,NA,5.1,2459000,>35%,1964375,0.19225453388482341,MEX
"Micronesia, Fed. Sts.",Oceania,Micronesia,2002,66,4.11,106983,238667142.8,40.6,NA,NA,0,>15%,702,0.3418803418803419,FSM
Moldova,Europe,Eastern Europe,2002,69.6,1.51,4176647,1473640937,21.5,NA,8.4,0,>35%,33851,0.27626953413488525,MDA
Mongolia,Asia,Eastern Asia,2002,62.9,2.09,2443503,1225863291,42.5,NA,5.5,20850,>15%,1564116,0.03148679509703884,MNG
Montenegro,Europe,Southern Europe,2002,74,1.79,613543,1014013699,11.5,NA,NA,0,>35%,13812,0.5620474949319433,MNE
Morocco,Africa,Northern Africa,2002,72,2.54,29535591,41136714248,38.9,NA,5.4,500,>35%,446550,0.13076923076923078,MAR
Mozambique,Africa,Eastern Africa,2002,52.7,5.74,19348715,5173488005,104,NA,5,0,>5%,799380,0.03794315594585804,MOZ
Namibia,Africa,Southern Africa,2002,52.7,3.85,1957749,4143947859,48.7,NA,8.4,0,>5%,824292,0.05354655874374615,NAM
Nepal,Asia,Southern Asia,2002,65.9,3.78,24516969,5764888196,53.8,NA,4.7,0,>5%,147181,0.07367798832729767,NPL
Netherlands,Europe,Western Europe,2002,78.5,1.73,16076427,392790134494,4.9,NA,5.9,28120,>60%,41543,3.3530317983775846,NLD
New Caledonia,Oceania,Melanesia,2002,73.94,2.29,217701,38800,NA,NA,NA,0,>60%,18575,0.30266487213997306,NCL
New Zealand,Oceania,Australia and New Zealand,2002,78.9,1.95,3961695,56077241190,5.8,NA,7.4,39860,>60%,267710,0.35172388031825486,NZL
Nicaragua,Americas,Central America,2002,76.3,3.05,5171736,4083427038,29.8,NA,4.6,0,>5%,130370,0.18330137301526425,NIC
Niger,Africa,Western Africa,2002,53.7,7.68,12075991,1983894009,94.1,NA,4.2,20000,>0%,1267000,0.014955801104972376,NER
Nigeria,Africa,Western Africa,2002,55.3,6.06,129246283,48143264348,105.9,NA,NA,2423000,>35%,923768,0.20914342129192612,NGA
Norway,Europe,Northern Europe,2002,79.1,1.75,4537240,174215767564,3.6,NA,6.9,1568000,>60%,323802,0.28989938295625106,NOR
Oman,Asia,Western Asia,2002,75.4,3.3,2323203,21902763277,12.5,NA,4.3,943500,>60%,309500,0.19463651050080774,OMN
Pakistan,Asia,Southern Asia,2002,62.6,4.13,144271586,77850284715,84.4,NA,2.1,98000,>5%,796095,0.3294280205251886,PAK
Panama,Americas,Central America,2002,76.9,2.78,3144728,11947728636,20.9,NA,3.5,0,>35%,75420,0.20070273137098912,PAN
Papua New Guinea,Oceania,Melanesia,2002,57.6,4.39,5653284,3511488507,57.3,NA,NA,34210,>0%,462840,0.020199204908823782,PNG
Paraguay,Americas,South America,2002,74.1,3.51,5508615,7213731474,26.1,NA,4.8,0,>15%,406752,0.07881706789395013,PRY
Peru,Americas,South America,2002,75.7,2.82,26601463,56085932802,25.7,NA,2.8,69300,>35%,1285216,0.10945397505166447,PER
Philippines,Asia,South-Eastern Asia,2002,69,3.71,81294378,86410818147,28.9,NA,2.7,21000,>35%,300000,0.7105033333333334,PHL
Poland,Europe,Eastern Europe,2002,74.6,1.28,38454823,175842681117,7.3,NA,5.2,19260,>60%,312685,1.3177319027135936,POL
Portugal,Europe,Southern Europe,2002,77.3,1.45,10362028,120530280650,4.7,NA,5.6,0,>60%,92090,0.9002063199044413,PRT
Puerto Rico,Americas,Caribbean,2002,76.2,1.83,3794756,66198512904,NA,NA,NA,0,>35%,13790,1.9479332849891227,PRI
Qatar,Asia,Western Asia,2002,75,3,634388,19659942528,9.8,NA,2.5,1540000,>60%,11586,0.8484377697220784,QAT
Romania,Europe,Eastern Europe,2002,71.2,1.27,21851988,41162034208,21.6,NA,4.2,83350,>35%,238391,0.35313833156453056,ROU
Russia,Europe,Eastern Europe,2002,64.9,1.29,145195521,285879843583,17.7,NA,4.1,10840000,>35%,17098242,0.07505958799740932,RUS
Rwanda,Africa,Eastern Africa,2002,53.5,5.67,8539029,2089452459,94.1,NA,5.1,0,>5%,26338,0.17844938871592375,RWA
St. Lucia,Americas,Caribbean,2002,72.3,2.15,160218,705388184.8,14.9,NA,4.1,0,>60%,616,1.9642857142857142,LCA
St. Vincent and the Grenadines,Americas,Caribbean,2002,69.7,2.27,108150,421897051.5,19.2,NA,5.1,0,>60%,389,2.1311053984575836,VCT
Samoa,Oceania,Polynesia,2002,71.2,4.46,176592,274630824.9,17.5,NA,5.8,0,>5%,2831,0.825503355704698,WSM
Saudi Arabia,Asia,Western Asia,2002,77.2,3.63,22668102,189716092331,18.2,NA,5.1,9735000,>35%,2149690,0.10297856900297252,SAU
Senegal,Africa,Western Africa,2002,60.4,5.41,10389457,4938886719,63.9,NA,5.6,0,>15%,196722,0.07120708410853896,SEN
Serbia,Europe,Southern Europe,2002,72.5,1.57,9320350,6669246165,10.1,NA,4.8,16840,>35%,77474,0.5711335415752381,SRB
Seychelles,Africa,Eastern Africa,2002,71.3,2.18,84096,608202933.2,12.3,NA,3.6,0,>35%,455,1.1164835164835165,SYC
Sierra Leone,Africa,Western Africa,2002,51.6,5.76,4422154,957766830.8,137.7,NA,2.9,0,>0%,71740,0.15751324226373015,SLE
Singapore,Asia,South-Eastern Asia,2002,78.9,1.37,4136102,98799423166,2.6,NA,3,0,>60%,697,4.913916786226686,SGP
Slovak Republic,Europe,Eastern Europe,2002,73.8,1.23,5385480,31086438645,9.5,NA,4.2,200,>60%,49035,0.8956051799734883,SVK
